2.1792,0.2392,0.83613,959.31,-859.97,30
1.9919,0.22002,0.90898,830.36,-730.63,30
2.4901,0.17302,1,732.17,-651.81,25.953
2.2941,0.16755,1,672.36,-595.74,25.132
1.8005,0.24681,0.81032,885.67,-786.4,30
1.657,0.21807,0.91707,741.4,-641.62,29.998
1.6288,0.15502,0.95437,509.89,-446.37,22.193
1.9962,0.19388,0.99999,722.68,-627.04,29.082
1.5176,0.1681,0.93225,535.27,-466.62,23.507
1.7402,0.2442,0.819,859.09,-759.8,30
2.336,0.20485,0.97632,843.68,-743.42,30
1.7106,0.20738,0.96372,713.99,-613.95,29.978
2.4939,0.20454,0.9778,877.33,-777.06,30
2.3714,0.21445,0.93264,896.95,-797.05,30
2.3534,0.18967,1,778.93,-686.52,28.45
2.4476,0.17357,1,726.64,-645.91,26.036
1.537,0.23391,0.85503,767.43,-668.01,30
2.3155,0.24842,0.80508,1037.4,-938.17,30
1.8314,0.15313,0.99351,535.63,-469.03,22.821
2.1101,0.19444,1,748.8,-652.72,29.166
1.7596,0.18434,0.97983,638.25,-552.78,27.093
1.7724,0.19188,0.98223,668.87,-577.54,28.271
1.6778,0.17208,0.964,578.28,-503.23,24.883
1.9192,0.23127,0.86479,857.59,-758.13,30
1.7963,0.19544,0.98678,687.21,-592.5,28.928
1.8324,0.19914,0.99328,708.88,-610.22,29.671
2.4351,0.16629,1,692.38,-616.59,24.944
1.8866,0.21317,0.93821,777.22,-677.28,29.999
1.8629,0.20803,0.96132,751.1,-650.98,29.998
2.1041,0.22137,0.90346,863.5,-763.81,30
1.8771,0.16786,0.99981,598.12,-521.32,25.174
2.3104,0.24285,0.82355,1011.2,-911.87,30
1.5742,0.17477,0.94355,568.54,-494.4,24.736
1.6368,0.22908,0.87303,776.38,-676.87,30
1.8081,0.17099,0.9891,597.71,-520.16,25.368
2.4509,0.17259,1,722.93,-642.88,25.888
2.1254,0.17763,1,682.84,-599.25,26.645
2.3246,0.24303,0.82296,1015.9,-916.56,30
1.6217,0.21168,0.94432,709.64,-609.74,29.984
1.5191,0.17663,0.93254,564.39,-490.53,24.707
2.3809,0.15751,1,644.86,-574.8,23.626
2.0128,0.2074,0.96428,782.51,-682.35,29.999
2.0114,0.22591,0.88532,859.47,-759.89,30
2.1898,0.15713,1,610.85,-541.03,23.57
1.5135,0.20622,0.93133,665.21,-571.66,28.809
1.5419,0.16909,0.93712,543.06,-473.23,23.768
2.1317,0.19638,1,761.44,-663.84,29.457
2.0053,0.19769,0.99999,739.91,-641.29,29.653
1.8653,0.20312,0.98437,731.77,-631.49,29.991
1.7195,0.2128,0.93975,736.63,-636.69,29.997
1.6125,0.16248,0.95117,532.93,-465.39,23.181
1.5564,0.18388,0.94,596.58,-517.09,25.927
2.3336,0.1605,1,649.51,-577.53,24.075
1.8219,0.19151,0.99169,677.45,-584.95,28.487
1.9706,0.23724,0.84303,895.02,-795.65,30
1.5507,0.17496,0.93887,564.73,-491.09,24.639
1.8049,0.17506,0.98852,612.28,-532.05,25.958
2.1806,0.19518,1,766.74,-670.09,29.277
1.5537,0.21427,0.93276,703.01,-603.22,29.98
2.2755,0.1827,1,733.17,-645.94,27.405
2.359,0.17834,1,730.72,-646.63,26.752
2.163,0.15144,1,583.29,-517.03,22.715
2.318,0.16569,1,668.79,-593.41,24.853
1.6068,0.23324,0.85746,783.45,-684.02,30
1.9777,0.20034,0.99814,744.73,-644.31,29.995
1.673,0.20242,0.96291,687.18,-591.11,29.236
2.066,0.18826,1,714.38,-623.04,28.239
2.0358,0.15448,0.99999,574.34,-506.2,23.172
1.9043,0.15931,0.99995,570.64,-499.44,23.896
1.6687,0.21955,0.9109,749.69,-649.95,29.999
2.3293,0.21218,0.94259,876.49,-776.51,30
2.1557,0.18346,1,712.71,-624.93,27.519
1.9835,0.2197,0.91034,826.97,-727.23,30
2.22,0.24573,0.8139,998.76,-899.48,30
1.7811,0.20762,0.9631,730.91,-630.79,29.994
2.374,0.21827,0.91631,915.47,-815.69,30
1.757,0.1596,0.9794,547.22,-478.19,23.446
2.3791,0.15071,1,615.51,-549.7,22.607
1.6985,0.21873,0.91434,753.89,-654.13,29.999
1.7054,0.24066,0.83105,836.51,-737.18,30
2.0522,0.21627,0.92477,829.21,-729.37,30
1.7648,0.16698,0.98087,575.37,-501.49,24.568
1.5784,0.17637,0.94439,574.84,-499.59,24.984
1.7999,0.23166,0.86334,828.08,-728.62,30
1.8883,0.2036,0.98214,738.81,-638.53,29.995
1.5307,0.21659,0.92309,705.72,-605.95,29.989
2.0734,0.18097,1,686.34,-600.37,27.146
1.8598,0.21156,0.94533,764.51,-664.51,29.999
2.2323,0.17581,1,695.69,-613.39,26.372
2.1914,0.15556,1,604.72,-535.89,23.335
1.7706,0.20183,0.98147,706.07,-607.3,29.713
1.5865,0.21384,0.9349,709.23,-609.37,29.988
2.2104,0.21885,0.91386,878.52,-778.75,30
1.9117,0.22055,0.9068,812.9,-713.19,30
2.2257,0.21009,0.95199,842.87,-742.82,30
2.1172,0.18585,1,714.89,-625.34,27.878
2.2919,0.15354,1,613.14,-545.58,23.031
1.5971,0.21353,0.93628,710.62,-610.75,29.989
1.7364,0.15296,0.97538,520.03,-455.48,22.379
2.4263,0.18417,1,769.4,-681.1,27.625
1.8492,0.23508,0.85075,854.19,-754.79,30
1.8123,0.15568,0.98989,541.97,-474.18,23.116
2.2377,0.21091,0.94828,849.36,-749.33,30
1.6163,0.18882,0.95192,626.05,-541.52,26.961
1.6908,0.23551,0.8492,813.79,-714.4,30
2.1375,0.17102,1,658.16,-579.18,25.653
2.2766,0.23284,0.85896,957.41,-857.97,30
1.9553,0.20116,0.99408,743.35,-642.96,29.995
2.1599,0.16478,1,636.82,-562.04,24.717
1.591,0.17152,0.9469,560.41,-487.87,24.362
2.2967,0.21733,0.92027,892.5,-792.69,30
1.7072,0.21119,0.94688,727.66,-627.67,29.995
2.0023,0.22418,0.89212,850.08,-750.46,30
1.75,0.21516,0.92947,752.8,-652.93,29.998
2.4362,0.16718,1,696.42,-620.05,25.076
2.2159,0.24139,0.82852,978.79,-879.47,30
1.6182,0.16871,0.95228,555.57,-484.12,24.098
2.3424,0.24235,0.82525,1017.7,-918.43,30
2.2591,0.23948,0.83513,982.2,-882.86,30
2.4813,0.23152,0.86386,1004.7,-905.29,30
2.3695,0.24266,0.8242,1026.6,-927.28,30
2.4751,0.22698,0.88114,981.56,-882.01,30
1.8835,0.15364,0.99987,545.82,-478.21,23.043
2.2487,0.19571,1,783.37,-686.3,29.356
1.6242,0.22088,0.90544,743.63,-643.93,29.999
2.1564,0.16401,1,633.03,-558.76,24.601
1.5209,0.19274,0.93289,619.95,-535.62,26.971
1.6971,0.17299,0.96776,585.03,-508.91,25.111
2.3764,0.19007,1,785.41,-692.7,28.51
1.8354,0.20699,0.96612,740.68,-640.53,29.996
1.7628,0.19647,0.98038,684.18,-589.73,28.892
1.9946,0.15784,0.99999,580.47,-510.2,23.676
1.9596,0.19753,0.99999,729.52,-631.02,29.628
2.3091,0.19799,1,806.07,-707.2,29.698
1.7482,0.23984,0.83388,845.14,-745.8,30
1.501,0.19228,0.92889,614.17,-530.72,26.79
2.3989,0.19164,1,797,-703.08,28.746
1.8411,0.22622,0.88408,817.73,-718.16,30
1.7033,0.18601,0.96896,633.36,-548.28,27.035
1.7221,0.20291,0.97228,699.69,-601.64,29.593
1.5028,0.24333,0.82193,790.31,-691.01,30
2.0965,0.15391,1,582.19,-514.4,23.086
2.2882,0.24819,0.80584,1028.7,-929.42,30
2.465,0.20897,0.95708,892.54,-792.44,30
2.1354,0.20404,0.98016,795.39,-695.1,29.999
1.7681,0.20137,0.98108,703.79,-605.44,29.634
2.1694,0.1791,1,697.35,-612.72,26.865
2.3649,0.23434,0.85344,987.42,-888.01,30
1.5443,0.1553,0.93761,496.85,-434.96,21.841
1.969,0.15863,0.99999,579.15,-508.38,23.794
1.8197,0.23606,0.84723,850.12,-750.74,30
1.6221,0.18155,0.95305,601.39,-521.62,25.953
2.0924,0.18538,1,707.97,-618.78,27.807
1.9786,0.23654,0.84553,894.34,-794.96,30
1.7357,0.18455,0.97524,634.39,-549.42,26.997
2.247,0.18774,1,748.96,-658,28.162
2.3356,0.20619,0.96996,849.91,-749.71,30
1.9814,0.24055,0.83144,911.27,-811.95,30
2.1748,0.24093,0.83013,965.55,-866.23,30
1.8025,0.20518,0.97445,726.1,-625.91,29.99
2.4251,0.23629,0.84643,1012.3,-912.94,30
1.8736,0.1685,0.99974,599.92,-522.69,25.269
2.3739,0.20998,0.95246,876.53,-776.47,30
1.7282,0.19825,0.97373,683.59,-588.86,28.956
1.8167,0.19843,0.9905,702.87,-605.23,29.482
2.0423,0.18672,0.99999,703.37,-613.18,28.008
2.0768,0.16831,1,636.11,-558.98,25.247
1.5275,0.1503,0.93424,477.39,-418.61,21.063
2.498,0.16031,1,677.14,-605.28,24.047
2.4053,0.18716,1,778.46,-687.94,28.074
1.6598,0.19076,0.96046,641.89,-554.73,27.483
1.5775,0.20362,0.94413,670.48,-576.66,28.837
2.4779,0.23597,0.84755,1024.9,-925.53,30
1.7845,0.18652,0.98464,651.23,-563.47,27.549
1.812,0.24547,0.81476,883.8,-784.52,30
2.1413,0.23743,0.84236,941.53,-842.17,30
2.1852,0.21535,0.92869,856.96,-757.09,30
2.3074,0.16494,1,663.72,-588.84,24.741
2.3977,0.21668,0.92301,913.73,-813.9,30
2.439,0.20911,0.95644,887.27,-787.18,30
2.2013,0.16991,1,665.32,-587.11,25.486
1.611,0.15215,0.95087,497.1,-435.59,21.701
2.0329,0.19684,0.99999,742.34,-644.38,29.525
2.0848,0.18519,1,705.68,-616.63,27.778
2.0862,0.20862,0.95867,804.4,-704.3,29.999
2.383,0.16334,1,670.29,-596.46,24.501
2.21,0.22535,0.88751,907.12,-807.53,30
1.6923,0.16,0.96683,537.87,-470.03,23.204
1.564,0.18305,0.94153,595.25,-516.08,25.853
2.2179,0.22146,0.90308,891.93,-792.24,30
2.0551,0.22349,0.89489,860.37,-760.74,30
2.4296,0.22502,0.88882,960.81,-861.21,30
1.855,0.20799,0.9615,749.14,-649.02,29.997
2.3407,0.24174,0.82734,1014.5,-915.17,30
1.8441,0.21371,0.93582,769.38,-669.46,29.999
2.1201,0.22679,0.88189,890.66,-791.1,30
1.6658,0.15245,0.96166,506.94,-444.13,21.99
2.4798,0.18287,1,774.2,-686.86,27.43
2.0947,0.17617,1,671.05,-588.5,26.426
2.2736,0.22649,0.88302,928.26,-828.7,30
1.7089,0.22482,0.8896,779.08,-679.48,29.999
1.6416,0.19811,0.95684,664.64,-572.77,28.434
1.8145,0.24784,0.80698,893.46,-794.2,30
1.9213,0.22475,0.88987,832.09,-732.49,30
2.1667,0.21687,0.92219,859.25,-759.43,30
2.263,0.24529,0.81536,1008.8,-909.55,30
1.5678,0.16601,0.94229,537.22,-468.61,23.464
2.1979,0.20059,0.99702,793.54,-693.1,29.999
1.9497,0.23574,0.8484,883.41,-784.02,30
2.286,0.2448,0.81701,1013,-913.76,30
2.3893,0.17019,1,701.02,-622.61,25.528
2.059,0.1623,0.99999,609.03,-535.88,24.344
2.4539,0.24608,0.81273,1065.7,-966.46,30
1.5257,0.1794,0.93386,575.11,-499.34,25.13
1.8383,0.20217,0.98847,722.01,-621.77,29.976
1.7836,0.22757,0.87885,808.32,-708.78,30
1.8077,0.20171,0.98772,713.56,-613.81,29.885
2.0221,0.22076,0.90594,840.82,-741.12,30
1.6452,0.23536,0.84976,801.12,-701.73,30
2.0993,0.16971,1,645.83,-567.74,25.457
2.1456,0.24484,0.81686,974.2,-874.92,30
1.9231,0.17756,0.99997,643.76,-560.23,26.633
1.6521,0.2332,0.85764,795.18,-695.75,30
2.4696,0.17735,1,747.57,-664.19,26.603
2.1285,0.19732,1,764.67,-666.33,29.598
2.0247,0.24103,0.82979,925.01,-825.69,30
2.1615,0.15605,1,601.66,-532.53,23.407
2.0098,0.23377,0.85554,891.35,-791.93,30
2.1488,0.15495,1,595.09,-526.65,23.243
2.2612,0.21273,0.94015,863.11,-763.15,30
1.5717,0.22824,0.87623,756.73,-657.2,29.999
1.6608,0.19249,0.96063,648.32,-559.91,27.736
2.3949,0.17991,1,744.49,-659.28,26.987
2.0208,0.16667,0.99999,619.49,-543.46,25
1.6381,0.22268,0.89811,753.61,-653.95,29.999
2.15,0.23818,0.8397,947.1,-847.75,30
1.7017,0.23678,0.84467,821.32,-721.95,30
2.4012,0.18169,1,753.53,-667.04,27.254
1.7927,0.22379,0.89367,796.17,-696.55,30
2.0008,0.15408,0.99999,566.99,-499.09,23.112
2.3468,0.19439,1,798.25,-702.22,29.158
1.8608,0.15978,0.99871,564.98,-493.62,23.937
1.6279,0.18788,0.9542,625.05,-540.84,26.891
2.253,0.16299,1,645.92,-572.32,24.449
2.409,0.19987,1,835.85,-735.48,29.981
2.4219,0.20708,0.9658,873.6,-773.43,30
1.8244,0.16643,0.99222,583.61,-508.7,24.77
2.3138,0.22117,0.9043,914.18,-814.48,30
2.3174,0.24912,0.80282,1041.1,-941.83,30
2.2298,0.22959,0.8711,930.87,-831.37,30
2.4108,0.16214,1,669.99,-596.95,24.321
1.7525,0.2306,0.8673,811.77,-712.29,30
2.3555,0.18331,1,751.62,-663.95,27.497
2.1147,0.16892,1,645.47,-567.92,25.338
1.7673,0.18031,0.98132,624.82,-541.96,26.542
1.8752,0.24965,0.80112,917.59,-818.34,30
1.9406,0.15895,0.99998,575.49,-504.51,23.841
1.9427,0.15728,0.99998,569.5,-499.59,23.592
2.3492,0.23252,0.86014,974.95,-875.51,30
1.8948,0.20856,0.95888,760.51,-660.41,29.998
2.1075,0.21577,0.92692,840.27,-740.42,30
2.0406,0.15176,0.99999,564.55,-498.1,22.764
2.2701,0.2441,0.81932,1005.6,-906.31,30
1.7895,0.16153,0.98558,559.65,-488.69,23.881
1.934,0.1837,0.99998,669.72,-581.77,27.554
1.6462,0.16099,0.95782,533.55,-466.14,23.13
1.5356,0.19955,0.93583,646.83,-557.32,28.012
1.8223,0.22205,0.9007,796.81,-697.14,30
2.3032,0.17378,1,700.49,-619.61,26.067
1.9851,0.1905,0.99999,706.88,-613.83,28.575
1.5392,0.1757,0.93658,565.09,-491.28,24.683
2.4669,0.1627,1,682.24,-608.84,24.404
1.7251,0.20949,0.95451,725.32,-625.29,29.994
2.1646,0.23688,0.84429,945.45,-846.08,30
1.7558,0.22285,0.89745,783.42,-683.77,29.999
2.017,0.17975,0.99999,670.45,-585.36,26.962
2.4591,0.16075,1,672.32,-600.19,24.112
1.67,0.15267,0.96248,508.41,-445.39,22.042
1.5941,0.2001,0.94746,661.55,-569.76,28.438
1.6037,0.15193,0.94943,495.18,-433.95,21.637
1.8476,0.22038,0.90749,796.54,-696.82,30
2.3315,0.15777,1,637.56,-567.34,23.665
1.6547,0.18467,0.95947,618.92,-536.15,26.578
1.7268,0.16943,0.97355,577.57,-503.02,24.742
2.4707,0.24399,0.81972,1060.6,-961.34,30
2.4555,0.21594,0.92619,924.02,-824.17,30
2.0759,0.1722,1,651.53,-571.74,25.83
1.7915,0.18481,0.98595,646.2,-559.48,27.332
2.0367,0.24356,0.82117,938.64,-839.35,30
1.5082,0.22579,0.88573,732.09,-632.52,29.998
1.5283,0.24642,0.81161,807.88,-708.61,30
2.2064,0.19332,1,764.3,-669.09,28.999
1.9257,0.21055,0.94984,775.72,-675.69,29.999
1.5881,0.199,0.94627,656.31,-565.5,28.246
1.8985,0.17188,0.99994,617.34,-537.78,25.781
1.6499,0.21783,0.91808,738.82,-639.04,29.998
1.7302,0.21476,0.93121,746.56,-646.68,29.998
2.3395,0.17531,1,713.87,-631.93,26.296
1.6896,0.23482,0.8517,810.96,-711.55,30
1.5551,0.1746,0.93975,564.32,-490.79,24.611
2.1715,0.1771,1,689.5,-606.29,26.566
1.9472,0.17694,0.99998,645.99,-562.9,26.541
1.57,0.15011,0.94273,483.58,-424.05,21.227
1.891,0.19283,0.99993,696.57,-601.75,28.922
2.222,0.1764,1,696.2,-613.49,26.46
1.7148,0.19302,0.97117,661.43,-571,28.119
1.9634,0.24824,0.80568,937.07,-837.81,30
2.1012,0.15462,1,585.8,-517.56,23.192
1.5594,0.23406,0.85447,773.84,-674.43,30
1.9368,0.15103,0.99998,544.76,-478.76,22.654
2.0625,0.2119,0.94382,813.09,-713.1,30
1.9176,0.22234,0.89952,821.51,-721.85,30
1.8373,0.21412,0.93401,769.43,-669.52,29.999
2.2451,0.24779,0.80712,1014.8,-915.51,30
1.795,0.16316,0.98667,566.55,-494.43,24.148
1.7329,0.23966,0.8345,840.31,-740.97,30
1.5491,0.19095,0.93854,619.66,-535.68,26.882
1.8686,0.21716,0.92097,788.89,-689.08,29.999
2.0074,0.18043,0.99999,671.31,-585.72,27.065
1.6506,0.22184,0.90151,753.65,-653.98,29.999
2.4332,0.23472,0.85208,1007.2,-907.8,30
1.7421,0.24626,0.81216,867.2,-767.92,30
2.3879,0.24036,0.8321,1021.1,-921.75,30
1.8519,0.16593,0.99726,586.46,-511.26,24.821
2.2518,0.18985,1,758.93,-666.38,28.478
1.939,0.18573,0.99998,678.65,-589.2,27.859
2.2045,0.15916,1,621.65,-550.53,23.874
1.6425,0.15999,0.95709,529.41,-462.68,22.968
2.0905,0.22448,0.89096,873.37,-773.76,30
1.7382,0.19717,0.97563,681.67,-587.45,28.855
2.2313,0.24245,0.82492,987.62,-888.31,30
2.0575,0.20275,0.9864,772.51,-672.17,29.998
2.0396,0.2057,0.97225,781.29,-681.07,29.999
2.1395,0.16551,1,636.14,-560.88,24.827
1.9538,0.22808,0.87687,853.73,-754.2,30
1.5477,0.2033,0.93821,662.69,-570.09,28.611
1.9679,0.22849,0.87531,858.96,-759.44,30
1.76,0.22543,0.8872,794.21,-694.63,30
1.8853,0.22727,0.87999,833.05,-733.5,30
1.9268,0.17076,0.99997,618.28,-539.48,25.614
2.0795,0.20227,0.98873,775.25,-674.88,29.998
1.7138,0.16348,0.971,553.91,-483.44,23.81
1.915,0.21994,0.90935,811.23,-711.5,30
1.544,0.17168,0.93752,552.27,-480.82,24.144
2.126,0.22971,0.87066,904.66,-805.16,30
2.2989,0.1822,1,735.64,-648.78,27.329
2.4421,0.19599,1,825.49,-728.2,29.399
2.2403,0.20979,0.95334,844.89,-744.83,30
1.679,0.24747,0.80817,853.9,-754.64,30
2.0485,0.24959,0.80133,966.66,-867.4,30
1.8432,0.15856,0.99571,557.55,-487.31,23.681
2.1036,0.1533,1,580.96,-513.55,22.994
1.5636,0.2322,0.8613,768.48,-669.03,30
2.2785,0.17334,1,693.98,-613.41,26.001
1.9445,0.24012,0.8329,899.54,-800.21,30
1.901,0.24374,0.82053,901.89,-802.6,30
1.5859,0.22875,0.87431,762.15,-662.63,29.999
2.182,0.17555,1,685.09,-602.97,26.333
2.4867,0.21244,0.94143,914.49,-814.52,30
2.2345,0.17878,1,708.59,-624.19,26.818
2.3212,0.21601,0.92586,892.33,-792.48,30
2.49,0.22321,0.89602,967.3,-867.66,30
2.4572,0.22252,0.89881,955.86,-856.2,30
1.9936,0.21775,0.91848,821.35,-721.55,30
1.6952,0.18638,0.96739,633.13,-548.01,27.046
2.4848,0.20087,0.99564,857.12,-756.69,30
1.7862,0.24712,0.80934,882.78,-783.51,30
2.256,0.21339,0.93726,864.87,-764.93,30
2.1426,0.22936,0.87197,907.43,-807.93,30
2.0671,0.16501,0.99999,621.22,-546.29,24.752
2.3923,0.1935,1,803.88,-708.53,29.025
2.2836,0.19031,1,767.42,-674.52,28.546
2.0897,0.17427,1,662.4,-581.18,26.14
1.9562,0.21496,0.9304,800.9,-701.02,29.999
1.5042,0.16455,0.92955,520.93,-454.67,22.943
1.5985,0.23778,0.84109,797.28,-697.92,30
1.746,0.19532,0.97717,676.41,-583.34,28.629
2.1098,0.17277,1,660.1,-579.93,25.915
1.6834,0.1581,0.96509,529.65,-463.15,22.887
2.3446,0.20656,0.96824,853.67,-753.48,30
1.6626,0.17381,0.96103,581.66,-505.87,25.056
2.0474,0.22312,0.89639,856.87,-757.23,30
1.6347,0.24933,0.80216,848,-748.74,30
2.2128,0.1673,1,656.62,-580.17,25.094
2.2185,0.17401,1,685.54,-604.5,26.101
2.3222,0.24191,0.82675,1010.2,-910.89,30
2.3915,0.1814,1,750.33,-664.05,27.209
1.6853,0.20077,0.96534,683.77,-588.53,29.071
2.4483,0.16769,1,700.89,-624.17,25.154
1.8665,0.24203,0.82634,885.72,-786.41,30
2.4034,0.21222,0.94243,893.95,-793.97,30
2.4459,0.24159,0.82785,1042.6,-943.31,30
1.9729,0.18746,0.99999,692.31,-601.56,28.119
2.1869,0.2393,0.83577,961.86,-862.52,30
2.1537,0.18721,1,727.84,-637.29,28.081
2.2926,0.18945,1,765.55,-673.31,28.418
1.9022,0.1703,0.99995,611.99,-533.51,25.544
1.7769,0.18912,0.98317,659.47,-570.04,27.891
2.1728,0.21072,0.94912,833.51,-733.48,30
2.2664,0.19868,1,799.92,-700.5,29.802
1.8802,0.1938,0.99986,698.08,-602.53,29.066
2.3636,0.23018,0.86889,967.99,-868.51,30
2.3012,0.1524,1,609.9,-543.05,22.86
2.3665,0.17055,1,698.39,-619.74,25.582
1.988,0.24511,0.81595,931.46,-832.18,30
1.9315,0.20539,0.97369,755.78,-655.56,29.998
2.0614,0.2346,0.85252,908.37,-808.96,30
1.8579,0.19967,0.99724,716.27,-616.53,29.868
2.0826,0.18103,1,688.36,-602.35,27.155
1.5822,0.19117,0.94514,627.33,-542.2,27.102
2.0271,0.17954,0.99999,671.58,-586.64,26.931
2.1181,0.15626,1,595.2,-525.93,23.44
2.4612,0.22439,0.89132,965.74,-866.13,30
1.5801,0.23185,0.8626,771.56,-672.11,30
1.8926,0.23885,0.83736,880.43,-781.08,30
2.1223,0.23838,0.839,940.47,-841.12,30
1.6672,0.20584,0.96144,698.51,-600.07,29.685
2.028,0.2103,0.951,798.27,-698.23,29.999
1.9073,0.21558,0.9277,791.84,-691.98,29.999
2.2395,0.19122,1,762.23,-668.64,28.683
1.6047,0.23709,0.84356,796.49,-697.12,30
1.5072,0.24668,0.81076,802.84,-703.57,30
2.2692,0.23355,0.85633,958.63,-859.21,30
2.4225,0.2175,0.91953,923.57,-823.77,30
1.9284,0.1888,0.99997,688.52,-596.77,28.319
2.0155,0.18858,0.99999,705.39,-613.81,28.286
1.9645,0.23092,0.86611,867.92,-768.45,30
1.5939,0.16112,0.94747,525.03,-458.72,22.898
2.1462,0.20397,0.98052,797.46,-697.17,29.999
1.9861,0.24864,0.80437,945.11,-845.85,30
1.9752,0.23102,0.86572,871.11,-771.64,30
2.3263,0.23215,0.8615,967.3,-867.85,30
1.6319,0.19414,0.95495,648.27,-559.56,27.809
1.9986,0.17857,0.99999,662.21,-577.97,26.785
2.1924,0.19462,1,766.85,-670.63,29.193
1.5148,0.15123,0.93168,478.42,-419.39,21.135
1.7792,0.16923,0.9836,586.13,-510.45,24.969
1.5111,0.22711,0.8806,737.35,-637.8,29.999
2.4142,0.19926,1,834.23,-734.34,29.889
1.5728,0.1893,0.94329,618.79,-535.24,26.784
2.0442,0.23024,0.86865,885.78,-786.29,30
2.4166,0.22983,0.87023,980.03,-880.54,30
1.8265,0.20543,0.97334,732.49,-632.29,29.994
2.3049,0.1543,1,618.45,-550.42,23.144
1.7746,0.23878,0.83758,848.32,-748.97,30
2.0301,0.18243,0.99999,683.69,-596.66,27.364
1.8793,0.246,0.81302,904.62,-805.34,30
1.6153,0.2238,0.89361,751.97,-652.34,29.999
2.2562,0.22789,0.87762,930.09,-830.56,30
2.2274,0.1807,1,715.29,-629.51,27.106
2.1997,0.23845,0.83874,961.65,-862.3,30
2.3852,0.2216,0.90252,933.75,-834.06,30
1.6004,0.15694,0.94877,511.8,-447.78,22.335
2.4838,0.19671,1,837.54,-739.69,29.506
1.6864,0.1961,0.96563,666.84,-575.03,28.404
1.675,0.15664,0.96346,523.13,-457.68,22.638
2.4631,0.1617,1,677.22,-604.46,24.255
2.3507,0.15086,1,611.54,-545.64,22.629
2.0188,0.20436,0.9786,770.91,-670.64,29.998
2.2036,0.18018,1,708.46,-623.06,27.027
2.3577,0.18682,1,767.38,-677.11,28.024
2.2873,0.15593,1,622.36,-553.3,23.39
1.934,0.17815,0.99998,648.12,-564.18,26.721
2.4412,0.21904,0.91306,935.41,-835.65,30
2.2655,0.16422,1,653.23,-578.83,24.632
2.1952,0.20664,0.96784,820.4,-720.22,29.999
2.0684,0.20832,0.96005,799.05,-698.94,29.999
2.0802,0.2113,0.94651,814.61,-714.6,30
1.8297,0.24445,0.81818,884.84,-785.55,30
1.7217,0.20143,0.97234,694.06,-597.15,29.378
2.4195,0.16367,1,678.15,-604.11,24.551
1.5614,0.18543,0.94101,603,-522.35,26.174
1.5329,0.21929,0.91191,715.7,-615.98,29.996
1.7442,0.1565,0.97688,533.97,-467.12,22.933
2.2433,0.22894,0.8736,931.41,-831.9,30
2.4078,0.23065,0.8671,981.6,-882.13,30
2.1324,0.16525,1,633.8,-558.72,24.787
1.9614,0.17127,0.99998,626.62,-547.47,25.69
2.4954,0.1882,1,801.34,-710.04,28.229
2.281,0.16123,1,643.44,-570.99,24.184
2.4125,0.23793,0.84059,1016.6,-917.2,30
2.4735,0.24728,0.80881,1076.8,-977.51,30
1.6085,0.20468,0.95021,681.16,-585.53,29.173
2.431,0.19213,1,805.84,-711.55,28.82
2.3614,0.20933,0.95543,870.55,-770.47,30
1.8963,0.24993,0.80021,924.68,-825.43,30
2.1129,0.19486,1,751.15,-654.75,29.23
2.4988,0.18194,1,773.77,-687.1,27.29
1.8532,0.22607,0.88469,820.17,-720.6,30
1.6327,0.18222,0.95514,605.82,-525.32,26.106
1.6372,0.24921,0.80255,848.27,-749.01,30
